numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07139;20231201030000;100240;50;3;40;2.600000;277.050000;275.550000;90;13610;0;mq;mq;100;8;450;mq;mq;mq;98470;mq;mq;280;mq;mq;mq;mq;279.950000;mq;mq;4.100000;5.300000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.800000;1.400000;mq;mq;mq;mq;6;mq;330;8;mq;480;mq;mq;mq;mq;mq;mq;
07149;20231201030000;100220;40;3;30;3.600000;277.450000;275.950000;90;6480;2;2;2;100;7;450;35;mq;mq;99120;mq;mq;190;mq;mq;mq;mq;mq;mq;mq;5.600000;6.300000;-10;1;0.000000;0.000000;-30;-0.100000;-0.100000;0.200000;0.200000;0.200000;mq;mq;mq;mq;7;6;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20231201030000;100160;90;2;350;2.500000;276.050000;275.350000;95;6320;0;mq;mq;100;8;250;mq;mq;mq;98710;mq;mq;40;mq;mq;mq;mq;277.750000;mq;mq;3.600000;3.600000;-10;1;0.000000;mq;mq;0.000000;0.600000;0.800000;0.800000;0.800000;mq;mq;mq;mq;8;mq;270;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20231201030000;100180;50;1;40;1.600000;273.950000;273.550000;97;1050;10;mq;mq;100;8;80;mq;mq;mq;95930;mq;mq;-30;mq;mq;mq;mq;273.150000;mq;mq;2.300000;2.300000;-10;mq;mq;mq;mq;-0.100000;0.200000;1.000000;1.000000;1.000000;mq;mq;mq;mq;8;mq;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20231201030000;100190;50;0;10;3.000000;274.850000;274.250000;96;3660;60;mq;mq;100;8;150;mq;mq;mq;98340;mq;mq;-150;mq;mq;mq;mq;274.750000;mq;mq;4.200000;5.000000;-10;2;0.000000;mq;mq;0.400000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;7;mq;150;8;mq;330;mq;mq;mq;mq;mq;mq;
07207;20231201030000;99880;10;3;80;5.900000;281.350000;278.650000;83;8000;63;6;2;90;7;800;37;mq;mq;99360;mq;mq;150;mq;mq;mq;mq;mq;mq;mq;9.800000;11.800000;-10;2;mq;mq;mq;1.600000;4.000000;4.200000;4.600000;5.800000;mq;mq;mq;mq;7;6;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20231201030000;100010;20;3;60;5.300000;276.750000;276.750000;100;300;45;mq;mq;101;9;30;mq;mq;mq;99690;mq;mq;270;mq;mq;mq;mq;277.150000;mq;mq;7.700000;7.700000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.600000;1.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20231201030000;100150;30;3;30;2.300000;277.950000;277.250000;95;10200;0;mq;mq;100;8;150;mq;mq;mq;98790;mq;mq;310;mq;mq;mq;mq;279.350000;mq;mq;4.500000;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;8;mq;150;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20231201030000;100120;20;2;300;1.300000;277.850000;277.450000;97;6610;0;mq;mq;mq;mq;mq;mq;mq;mq;98110;mq;mq;210;mq;mq;mq;mq;278.450000;mq;mq;2.000000;2.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20231201030000;100060;60;1;160;1.200000;277.350000;277.250000;99;4890;10;mq;mq;100;8;150;mq;mq;mq;97400;mq;mq;-40;mq;mq;mq;mq;278.550000;mq;mq;2.000000;2.000000;-10;2;0.000000;mq;mq;-0.100000;0.400000;1.600000;2.000000;5.000000;mq;mq;mq;mq;8;mq;120;mq;8;mq;mq;mq;mq;mq;mq;mq;
07299;20231201030000;100140;70;2;270;1.200000;275.550000;275.450000;99;5830;61;mq;mq;100;8;150;mq;mq;mq;96830;mq;mq;-210;mq;mq;mq;mq;277.250000;mq;mq;1.900000;3.700000;-10;2;0.000000;mq;mq;1.000000;3.500000;5.700000;8.300000;16.300000;mq;mq;mq;mq;7;mq;120;8;mq;390;mq;8;mq;mq;mq;mq;
07314;20231201030000;99950;-60;6;120;3.300000;281.450000;278.750000;83;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;99670;mq;mq;300;mq;mq;mq;mq;mq;mq;mq;4.600000;4.700000;-10;mq;mq;mq;mq;-0.100000;-0.100000;0.400000;0.800000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20231201030000;100090;30;3;40;1.000000;279.450000;279.450000;100;760;45;mq;mq;101;9;30;mq;mq;mq;98640;mq;mq;300;mq;mq;mq;mq;279.950000;mq;mq;2.600000;2.600000;-10;2;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.400000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20231201030000;100090;-40;5;30;0.500000;279.050000;278.950000;99;250;44;mq;mq;100;8;30;mq;mq;mq;95310;mq;mq;400;mq;mq;mq;mq;279.950000;mq;mq;1.100000;1.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.200000;4.700000;8.500000;mq;mq;mq;mq;6;mq;30;8;mq;390;mq;mq;mq;mq;mq;mq;
07460;20231201030000;100050;10;0;70;1.700000;279.650000;279.250000;97;24140;60;mq;mq;100;5;80;mq;mq;mq;96120;mq;mq;260;mq;mq;mq;mq;280.350000;mq;mq;2.300000;2.900000;-10;2;0.000000;mq;mq;0.400000;1.200000;1.400000;4.000000;4.800000;mq;mq;mq;mq;1;mq;90;4;mq;1230;5;mq;1470;mq;mq;mq;
07471;20231201030000;mq;10;1;300;0.700000;278.650000;277.950000;95;20000;0;mq;mq;100;5;450;mq;mq;mq;90390;92500;644;100;mq;mq;mq;mq;278.650000;mq;mq;2.300000;2.300000;-10;2;0.000000;mq;mq;0.200000;0.800000;2.400000;4.400000;8.200000;mq;mq;mq;mq;5;mq;480;6;mq;1860;7;mq;2160;mq;mq;mq;
07481;20231201030000;100050;120;1;10;3.900000;280.850000;280.550000;98;2270;63;6;6;100;8;150;35;mq;mq;97190;mq;mq;-30;mq;mq;mq;mq;mq;mq;mq;5.500000;9.300000;-10;2;0.000000;0.000000;-30;3.100000;8.900000;11.500000;14.500000;mq;mq;mq;mq;mq;3;7;100;5;7;160;7;6;300;mq;mq;mq;
07510;20231201030000;100040;-30;6;300;1.100000;282.050000;281.550000;97;12770;0;mq;mq;100;8;150;mq;mq;mq;99460;mq;mq;440;mq;mq;mq;mq;281.350000;mq;mq;1.700000;3.300000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;4.400000;16.300000;mq;mq;mq;mq;1;mq;120;7;mq;1920;8;mq;2640;mq;mq;mq;
07535;20231201030000;100100;-40;6;40;0.800000;280.150000;279.850000;98;20000;60;mq;mq;mq;3;1250;mq;mq;mq;96990;mq;mq;310;mq;mq;mq;mq;281.550000;mq;mq;1.300000;1.800000;-10;2;0.000000;mq;mq;0.200000;1.200000;2.200000;13.700000;21.600000;mq;mq;mq;mq;3;mq;1200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20231201030000;99900;30;0;360;2.700000;280.450000;280.450000;100;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;91690;mq;mq;-120;mq;mq;mq;mq;279.950000;mq;mq;4.000000;4.200000;-10;mq;0.000000;mq;mq;-0.100000;0.200000;0.800000;1.800000;7.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20231201030000;99840;10;2;20;2.500000;283.450000;283.250000;99;1420;10;mq;mq;mq;mq;mq;mq;mq;mq;98960;mq;mq;-390;mq;mq;mq;mq;281.950000;mq;mq;4.100000;4.600000;-10;2;0.000000;mq;mq;1.800000;2.400000;2.400000;2.600000;7.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20231201030000;mq;150;8;10;2.400000;277.150000;276.450000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;89900;mq;mq;-450;mq;273.550000;mq;277.350000;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;0.200000;3.800000;11.600000;18.800000;49.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20231201030000;100010;-110;8;120;0.500000;282.050000;282.050000;100;5750;0;mq;mq;100;8;30;mq;mq;mq;99300;mq;mq;180;mq;mq;mq;mq;283.050000;mq;mq;1.000000;1.900000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;1.400000;14.500000;34.900000;mq;mq;mq;mq;6;mq;30;8;mq;840;mq;mq;mq;mq;mq;mq;
07621;20231201030000;99980;-180;6;40;2.100000;280.850000;280.450000;97;15410;61;mq;mq;100;8;150;mq;mq;mq;95690;mq;mq;90;mq;mq;mq;mq;281.450000;mq;mq;4.600000;5.400000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;2.200000;7.400000;7.600000;mq;mq;mq;mq;8;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20231201030000;100040;-140;8;120;1.200000;280.650000;280.550000;99;20000;0;mq;mq;100;1;1250;mq;mq;mq;95160;mq;mq;100;mq;mq;mq;mq;283.050000;mq;mq;2.900000;3.000000;-10;2;0.000000;mq;mq;-0.100000;0.400000;1.000000;3.800000;4.800000;mq;mq;mq;mq;1;mq;1470;8;mq;1800;mq;mq;mq;mq;mq;mq;
07630;20231201030000;100070;-50;5;290;2.700000;281.950000;281.350000;96;10820;63;mq;mq;100;8;250;mq;mq;mq;98280;mq;mq;100;mq;mq;mq;mq;281.850000;mq;mq;3.800000;3.800000;-10;2;0.000000;mq;mq;0.400000;0.600000;2.200000;4.400000;4.400000;mq;mq;mq;mq;3;mq;210;4;mq;330;8;mq;720;mq;8;mq;
07643;20231201030000;99810;-30;8;210;1.500000;284.150000;283.250000;94;8030;0;mq;mq;100;8;450;mq;mq;mq;99710;mq;mq;-420;mq;mq;mq;mq;282.950000;mq;mq;2.800000;2.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;510;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20231201030000;99800;-10;5;190;4.800000;287.950000;286.350000;90;11980;0;mq;mq;100;8;250;mq;mq;mq;99420;mq;mq;-320;mq;mq;mq;mq;282.850000;mq;mq;6.900000;10.600000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;240;8;mq;420;mq;mq;mq;mq;mq;mq;
07661;20231201030000;mq;mq;mq;270;5.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;9.200000;9.200000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20231201030000;99930;-150;8;330;4.600000;285.850000;283.550000;86;15000;2;2;2;100;7;800;35;mq;mq;99620;mq;mq;-590;mq;mq;mq;mq;283.550000;mq;mq;6.500000;7.700000;-10;2;0.000000;mq;mq;0.000000;0.000000;0.400000;1.000000;2.600000;mq;mq;mq;mq;7;6;700;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20231201030000;99890;-30;8;200;2.900000;282.950000;281.050000;88;18770;0;mq;mq;90;7;1750;mq;mq;mq;99360;mq;mq;-330;mq;mq;mq;mq;281.550000;mq;mq;3.900000;5.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;1620;5;mq;1920;6;mq;5880;mq;mq;mq;
07761;20231201030000;100460;-100;8;180;0.800000;291.350000;285.750000;70;12060;0;mq;mq;100;7;1250;mq;mq;mq;100350;mq;mq;-250;mq;mq;mq;mq;287.850000;mq;mq;3.000000;7.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;2.400000;mq;mq;mq;mq;7;mq;1140;8;mq;5400;mq;mq;mq;mq;mq;mq;
07790;20231201030000;100110;-100;6;300;1.800000;286.050000;284.650000;91;11630;0;mq;mq;mq;2;2250;mq;mq;mq;99970;mq;mq;-440;mq;mq;mq;mq;282.050000;mq;mq;3.000000;5.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;2340;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20231201030000;101130;60;3;mq;mq;299.150000;297.350000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;-20;mq;298.150000;mq;305.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20231201030000;101190;90;3;120;2.700000;300.050000;297.750000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;80;mq;299.950000;mq;306.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.000000;1.000000;1.000000;1.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20231201030000;101460;90;3;160;7.400000;298.450000;293.050000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101390;mq;mq;270;mq;297.450000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;6.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20231201030000;101230;40;3;70;6.600000;301.250000;296.850000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101140;mq;mq;-90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20231201030000;101380;50;3;180;2.500000;299.150000;294.850000;77;55290;0;mq;mq;mq;5;2820;mq;mq;mq;101230;mq;mq;-90;mq;mq;mq;mq;mq;mq;mq;3.300000;4.500000;-10;mq;mq;mq;mq;0.000000;1.200000;1.200000;1.200000;2.800000;mq;mq;mq;mq;5;mq;2820;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20231201030000;101050;70;3;270;7.600000;286.550000;283.750000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100700;mq;mq;880;mq;284.850000;mq;291.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.400000;1.800000;1.800000;1.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20231201030000;102390;100;1;190;6.100000;275.350000;270.850000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100560;mq;mq;620;mq;274.850000;mq;278.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20231201030000;100760;130;1;230;12.300000;275.550000;272.150000;78;20000;15;mq;mq;90;7;800;38;61;60;100390;mq;mq;1650;mq;mq;mq;mq;mq;mq;mq;mq;18.000000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;2;8;600;7;6;900;mq;mq;mq;mq;mq;mq;
67005;20231201030000;101170;70;3;250;2.900000;299.450000;298.050000;92;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101090;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;4.000000;4.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;4.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20231201030000;102550;110;3;230;5.900000;274.150000;268.550000;66;45510;0;mq;mq;100;8;1250;mq;mq;mq;102460;mq;mq;1670;mq;mq;mq;mq;275.750000;mq;mq;8.100000;10.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;2.000000;mq;mq;mq;mq;7;mq;1140;8;mq;1320;mq;mq;mq;mq;mq;mq;
78894;20231201030000;101680;100;1;100;3.300000;299.950000;294.950000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101170;mq;mq;100;mq;297.050000;mq;303.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20231201030000;101620;60;1;0;0.000000;296.350000;294.650000;90;23730;mq;mq;mq;mq;mq;mq;mq;mq;mq;101530;mq;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20231201030000;101570;60;1;100;7.000000;300.550000;295.050000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101130;mq;mq;120;mq;297.550000;mq;301.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;5.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20231201030000;101540;60;1;90;2.800000;299.550000;294.950000;76;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101450;mq;mq;110;mq;mq;mq;mq;mq;mq;mq;4.100000;6.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;10.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20231201030000;101210;30;0;0;0.000000;296.550000;296.350000;99;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101150;mq;mq;50;mq;296.150000;mq;306.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;14.000000;15.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20231201030000;101220;40;0;0;0.000000;299.450000;296.550000;84;45070;0;mq;mq;90;7;6000;mq;mq;mq;101130;mq;mq;50;mq;mq;mq;mq;300.550000;mq;mq;1.100000;2.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;6000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20231201030000;101170;20;0;330;0.900000;297.650000;296.750000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101090;mq;mq;50;mq;295.550000;mq;305.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;6.700000;6.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20231201030000;101270;50;0;10;1.200000;297.750000;296.750000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100050;mq;mq;50;mq;295.650000;mq;307.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20231201030000;97620;-140;8;120;20.100000;271.150000;264.150000;55;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97090;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;30.900000;33.400000;-30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20231201060000;100500;90;3;50;2.700000;271.750000;271.650000;99;380;49;mq;mq;mq;mq;mq;mq;mq;mq;99600;mq;mq;450;271.650000;mq;276.950000;mq;275.950000;mq;mq;4.100000;4.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20231201060000;100540;100;3;80;3.900000;272.450000;271.450000;93;5660;0;mq;mq;100;8;250;mq;mq;mq;99950;mq;mq;440;272.350000;mq;275.350000;mq;277.050000;mq;mq;6.300000;6.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;210;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20231201060000;100370;70;3;60;9.800000;280.250000;276.850000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100260;mq;mq;620;278.850000;mq;280.950000;mq;mq;mq;mq;14.700000;16.200000;-10;mq;mq;mq;mq;0.800000;1.400000;4.200000;4.800000;9.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20231201060000;100380;60;3;70;2.100000;276.650000;273.650000;81;17760;0;mq;mq;100;8;2880;mq;mq;mq;99560;mq;mq;530;276.450000;mq;278.850000;mq;279.150000;mq;mq;3.000000;4.100000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;1.000000;1.000000;mq;mq;mq;mq;8;mq;2880;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20231201060000;100400;70;2;30;4.200000;273.250000;272.850000;97;2170;10;mq;mq;100;8;2880;mq;mq;mq;98460;mq;mq;420;273.250000;mq;277.250000;mq;276.650000;mq;mq;5.200000;5.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;1.200000;1.200000;mq;mq;mq;mq;8;mq;2880;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20231201060000;100320;80;3;350;2.200000;275.650000;274.750000;94;5240;0;mq;mq;100;8;800;mq;mq;mq;99150;mq;mq;270;273.550000;mq;276.250000;mq;275.150000;mq;mq;3.800000;3.800000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;990;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20231201060000;100170;100;3;50;4.100000;276.150000;275.250000;94;6830;0;mq;mq;mq;1;1250;mq;mq;mq;98970;mq;mq;700;276.050000;mq;278.950000;mq;274.450000;mq;mq;6.200000;7.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;4.400000;mq;mq;mq;mq;1;mq;1050;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20231201060000;100190;100;3;70;7.900000;280.650000;276.650000;76;30000;0;2;mq;60;3;800;35;27;11;99490;mq;mq;610;279.550000;mq;281.250000;mq;mq;mq;mq;13.100000;14.300000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;5.200000;mq;mq;mq;mq;1;8;800;2;6;1000;1;3;2500;1;0;6000;
07130;20231201060000;100190;60;3;70;3.900000;277.750000;276.250000;90;8810;0;mq;mq;100;1;1250;mq;mq;mq;99740;mq;mq;420;277.750000;mq;279.150000;mq;281.050000;mq;mq;5.600000;7.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.800000;mq;mq;mq;mq;1;mq;1260;8;mq;1560;mq;8;mq;mq;mq;mq;
07139;20231201060000;100300;60;3;30;3.500000;276.150000;274.650000;90;12620;0;mq;mq;90;7;450;mq;mq;mq;98530;mq;mq;420;276.150000;mq;277.550000;mq;279.750000;mq;mq;6.400000;7.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.400000;mq;mq;mq;mq;7;mq;360;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20231201060000;100300;80;2;30;4.100000;276.650000;274.850000;88;6480;2;2;2;100;7;450;36;mq;mq;99200;mq;mq;340;276.650000;mq;278.350000;mq;mq;mq;mq;6.600000;7.500000;-10;1;0.000000;0.000000;-60;0.000000;0.000000;-0.100000;0.200000;0.200000;mq;mq;mq;mq;8;7;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20231201060000;100230;70;2;350;1.900000;275.650000;274.750000;94;5690;0;mq;mq;100;8;250;mq;mq;mq;98780;mq;mq;260;275.550000;mq;278.150000;mq;277.550000;mq;mq;2.900000;3.900000;-10;1;0.000000;mq;mq;0.000000;-0.100000;0.600000;0.800000;0.800000;mq;mq;mq;mq;7;mq;210;8;mq;330;mq;mq;mq;mq;mq;mq;
07181;20231201060000;100270;90;3;60;1.700000;274.150000;273.550000;96;2790;10;mq;mq;100;8;150;mq;mq;mq;96020;mq;mq;140;273.650000;mq;275.250000;mq;273.150000;mq;mq;2.900000;3.900000;-10;mq;mq;mq;mq;0.000000;-0.100000;0.200000;1.000000;1.000000;mq;mq;mq;mq;8;mq;150;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20231201060000;100270;70;3;330;2.200000;273.550000;273.250000;98;1030;71;mq;mq;100;8;150;mq;mq;mq;98410;mq;mq;60;273.450000;mq;276.350000;mq;273.150000;mq;mq;3.500000;3.500000;-10;mq;0.000000;mq;mq;1.000000;2.600000;3.000000;3.000000;3.000000;mq;mq;mq;mq;8;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20231201060000;99960;80;2;70;8.200000;280.550000;279.150000;91;10000;63;6;2;100;8;800;37;mq;mq;99440;mq;mq;300;280.350000;mq;284.550000;mq;mq;mq;mq;11.800000;12.300000;-10;2;mq;mq;mq;4.300000;7.100000;11.100000;11.300000;12.900000;mq;mq;mq;mq;8;6;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20231201060000;100050;40;3;70;5.700000;278.650000;278.350000;98;7730;0;mq;mq;100;8;150;mq;mq;mq;99730;mq;mq;370;276.150000;mq;279.150000;mq;277.150000;mq;mq;9.500000;9.500000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;8;mq;150;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20231201060000;100180;20;3;60;3.300000;277.150000;276.150000;93;8720;0;mq;mq;100;8;250;mq;mq;mq;98810;mq;mq;350;277.150000;mq;279.450000;mq;278.650000;mq;mq;5.500000;5.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;8;mq;210;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20231201060000;100170;50;3;340;1.300000;277.550000;276.950000;96;19930;0;mq;mq;mq;mq;mq;mq;mq;mq;98160;mq;mq;320;277.550000;mq;279.650000;mq;278.250000;mq;mq;2.000000;2.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
